pCa	kfca	IbarNCX	ks	koCa	ec50SR	Vmax_SRCaP	Kmf	Kmr	m	h	j	d	f	fcaBj	fcaBsl	xtos	ytos	xtof	ytof	xkr	xks	RyRr	RyRo	RyRi	NaBj	NaBsl	TnCL	TnCHc	TnCHm	CaM	Myoc	Myom	SRB	SLLj	SLLsl	SLHj	SLHsl	Csqnb	Ca_sr	Naj	Nasl	Nai	Ki	Caj	Casl	Cai	Vm	rtos
1.82962297710224	1.64652214359234	2.81041802466949	1.71685240361451	1.85510883876177	2.349717336217	0.684444529968594	1.05875630231506	1.15088659104172	0.00136857165195227	0.987167047841747	0.991839045348991	6.98674839610252e-06	1.00067586091099	0.0365936970739449	0.0227907606920745	0.00400875383117247	0.452230548033824	0.00400873994145299	0.994637054483716	0.00846060408019869	0.00538548019301703	0.837952126731634	5.64005812460352e-07	1.09070148384333e-07	3.67681420864877	0.802139187709508	0.00920427617584285	0.120864391410643	0.00894197562349937	0.000306637956908439	0.00221671196072612	0.137261116319618	0.00224400597566507	0.00679558826811552	0.00917506426016959	0.0695734568411349	0.108012422978618	1.28393661649993	0.634132573993453	9.44817179622973	9.44705963429431	9.44748873103148	135	0.000161225975867974	9.88732563938882e-05	9.05791503797181e-05	-85.7289323649434	0.430258815528411
2.28210879305324	1.8381609378597	0.446275433954827	2.24430468370772	1.85115520387824	1.76410084868609	1.8552883651009	2.23962761758086	2.81595167419023	0.00139360340275725	0.986852313476821	0.99165229368492	7.1143726110562e-06	1.00067950482523	0.0585832846837818	0.0298480681503194	0.00403775078438738	0.514312841551169	0.00403775193356482	0.994578966263253	0.00858278455298197	0.00539658590029652	0.803922581022561	1.35562238900888e-06	3.30634789265492e-07	3.38234236307728	0.738029952106153	0.00893481196769326	0.120682630519792	0.00902411560897007	0.000296667291645147	0.0021100617125932	0.137369031256355	0.00217922409661778	0.00992726027858758	0.0108351776354727	0.0877966576816047	0.122177018973309	1.25527465524174	0.606762248313286	8.08362668404809	8.08268504903155	8.08296751592214	135	0.000236881750253058	0.00011692486999511	8.76029458740873e-05	-85.6203181153851	0.564546766652664
2.16848434195111	2.98826414887283	2.81748950335977	1.13849576005643	1.83574150512494	1.86611575650996	0.60713393007163	1.59799800186664	2.6180736308527	0.00136645956115399	0.98719335615474	0.991854292154751	6.97599101516702e-06	1.00067558424034	0.0634934992055028	0.0393401287646071	0.00400633785094114	0.453963576781358	0.00400628505933528	0.994641567366091	0.00845071726250388	0.00538351835796141	0.860173384827833	6.51328749620635e-07	1.0587702753542e-07	3.67225946370631	0.80116877071105	0.00858305957341398	0.122162648639914	0.00830343911477343	0.000281855880024973	0.00240606638365463	0.137064162569894	0.00208518534035964	0.00667848275271718	0.00882006306172283	0.06878986691648	0.104965054100471	1.30158201871588	0.651583990830195	9.42590322837888	9.42513941471347	9.42558267339715	135	0.000158412540648478	9.50144219200311e-05	8.31309677945271e-05	-85.7381848285393	0.431575870788797
2.66830491243562	1.48453099836126	2.98268035563426	0.706751193866662	1.28686945195269	1.7742981144209	0.559404685952821	0.843585129985852	1.95938202744899	0.00130428025728586	0.987966386066202	0.992312315669512	6.65918294016966e-06	1.00066628462085	0.0468450646517483	0.0232737999557913	0.00393282888241958	0.420074928429056	0.00393278127386148	0.994788194394322	0.0081447378220248	0.00540877103931781	0.895254061802663	2.07469960552417e-06	2.42737482257317e-07	4.15983775266517	0.907439995112432	0.00893203988826935	0.131339010035074	0.00386151702946396	0.000295333083018944	0.00544702620178356	0.133950815886998	0.00217240214926117	0.0096886177518827	0.0103230656412598	0.0866100669208626	0.118069125845252	1.66637376958579	1.16014613286932	12.2008992877577	12.1970606560328	12.1978780736235	135	0.000231080834279519	0.000111345809775769	8.71717965471499e-05	-86.0170513368219	0.382039735081623
1.1409771804937	0.635266878567435	0.309040264216278	1.21534074882089	1.32717887533438	1.27471711947027	1.52980800617103	2.1022524152254	2.83538160003546	0.00140242341889054	0.986740976043285	0.991586124090318	7.15933694204345e-06	1.0006807813505	0.0208617373942636	0.0107309582195756	0.00404789726729583	0.529871589104158	0.00404789914896996	0.994558554744035	0.00862577073730595	0.00540792992841946	0.862450700705802	1.55482408796179e-06	2.47970386940453e-07	3.26489446409862	0.712439611489329	0.00914041028966143	0.12029304695843	0.00921720120263398	0.000304438774897526	0.00207664031282305	0.137404269775422	0.00222947176239756	0.00984079240105561	0.0110524525278345	0.0873547617385073	0.123942170728571	1.31177554052717	0.661883246984812	7.59089895225362	7.59051656725384	7.59074580044795	135	0.000234782268999602	0.000119291208704048	8.99278877739786e-05	-85.582515798732	0.668389895087295
2.57701455585371	2.54857046356977	1.20351937734151	1.06774202847217	1.97893463743079	2.88802568072054	0.574963991180613	0.90219189972737	1.82335691548392	0.00135868467518637	0.987290795436199	0.991912358948043	6.93635761918969e-06	1.00067441414943	0.0803029494748682	0.0400699152022029	0.00399722178004185	0.425972498484093	0.00399719749657929	0.994660050783969	0.00841228645082345	0.00541638070966127	0.802141857922011	1.48314723090049e-06	3.65833360848088e-07	3.7432296604609	0.816582640052418	0.00890402461804159	0.127842309388115	0.00555538061235966	0.000294779363005617	0.00347394727932201	0.135971793315928	0.00216806765922489	0.0100267741792972	0.0105589183666291	0.0883145979080526	0.1199916932267	1.57499713104239	0.998775834564271	9.78713222579725	9.78371820201512	9.78420320296257	135	0.000239296076574743	0.000113913911982004	8.70191267067462e-05	-85.7723653869515	0.394820778230084
2.21756576637439	2.65186349780467	2.76826486944874	2.28330148162316	1.03080639057928	0.90634574063599	0.548335169869287	1.0772860693582	1.69866133846298	0.0013519396570041	0.987375047508635	0.991962262583039	6.90198357024088e-06	1.0006734218485	0.0562753257819718	0.0325858357612251	0.00398932516107522	0.431237012076279	0.00398929466788818	0.994675789227664	0.00837927184105527	0.00540104322430073	0.918910437444314	7.12773256948214e-07	6.28983375566344e-08	3.7321630121989	0.814236048546117	0.00741975128167286	0.124647174217715	0.0070812947254966	0.000239600829718614	0.00270834052737636	0.136748716754993	0.00180258775119429	0.00662322896032175	0.00817240291366432	0.0684048181459633	0.09898033473517	1.19445211708728	0.55237821694294	9.72604737448913	9.72646984337746	9.72700048886587	135	0.000157087018784478	8.79900996312163e-05	7.05461036304906e-05	-85.8021744529968	0.400783508679447
2.16120940030075	2.59750333388637	0.520762745059194	0.862549302489612	0.845384204799201	0.739251075954252	0.685267377871954	0.90281366584886	1.37423495196268	0.00139200269099296	0.986872565619789	0.991664381510716	7.10619284008068e-06	1.00067926726871	0.0674059465661921	0.0350933235227274	0.00403589422591553	0.514268893869278	0.00403590103280465	0.994582744584919	0.00857489218511306	0.00539414517636911	0.93727053865951	1.47188134652756e-06	9.85073239697084e-08	3.35408872627677	0.73193549699157	0.00743196312370186	0.121041760902941	0.00882034407888856	0.000241563800498877	0.00202548098551127	0.137448432855902	0.00181342294331353	0.00819484607252126	0.00908533865430529	0.0783570983447807	0.107169486524495	1.27345587168034	0.623987120186184	7.96158141657985	7.96197454061179	7.96227009994432	135	0.000194925685930628	9.79006369799528e-05	7.11709505812642e-05	-85.6272195980298	0.567364054737633
0.930914726571653	1.72210075720105	0.333994554118141	1.32399426702865	0.942717790561471	1.61810800717732	1.14358229584912	1.26121536530846	1.85710738090516	0.00141009780558438	0.986643897675849	0.99152841654069	7.19847149444801e-06	1.00068188624132	0.0474218406717657	0.0247928610664607	0.00405669518798865	0.55281433312803	0.00405669929707224	0.994540850378494	0.00866311751999005	0.00541824787766416	0.850036878698522	6.29016917012816e-07	1.10970378347012e-07	3.15717762595751	0.688947025899165	0.00788016553568469	0.111467280408404	0.0134578039194257	0.000257904352521849	0.00141736299453077	0.138073654814281	0.00192332831305471	0.00850664683946799	0.00958456755663953	0.0801690745687635	0.111566421918828	1.3216660236517	0.672033291347253	7.16159744717675	7.16147132996513	7.16166066051528	135	0.000202457111539139	0.000103323528913317	7.60399623143133e-05	-85.5498071090991	0.735517794088525
2.62803756942336	2.56326173554105	2.20759046161728	2.2961083464149	2.26743713669015	2.08802125381641	0.558463131697612	1.15515400103657	2.4072235051848	0.00133446735351753	0.987592461959507	0.992090560191148	6.81296260897913e-06	1.00067087158958	0.0634069612756083	0.0358395985814087	0.00396881444940961	0.387125189411161	0.00396872313428988	0.994716210955768	0.00829411809737066	0.00568140116644664	0.82323098547017	9.33164841491618e-07	2.00373374956038e-07	3.86557056134907	0.843195405357341	0.00810629758688663	0.128382366631086	0.00528831714480171	0.000262021446690381	0.00381749722814342	0.135615864014636	0.00195742698661969	0.00774452892979814	0.00920891224828961	0.075707124198536	0.108734929939329	1.27276092526382	0.623320221049646	10.4350193622144	10.4353984361582	10.4360327906778	135	0.000184054342351369	9.92255462960902e-05	7.71558679947337e-05	-85.8800768785076	0.347941329779041
1.76585888736359	0.543562334671476	1.9214504608689	1.80667469440886	2.05587583451354	1.64890517202841	1.17988932367699	1.40702852389178	2.34624517384793	0.00131430701026673	0.987842794194275	0.992239673203607	6.71023371532116e-06	1.0006677553696	0.0151853874997797	0.00753335193021176	0.00394475133935522	0.494342955837103	0.00394475861079923	0.994764973102606	0.00819361890199063	0.00528770125897718	0.850826403747463	1.30377745944148e-06	2.2858619998187e-07	3.97242323080502	0.866875425733429	0.00755650566569715	0.123379343708939	0.00769358137414156	0.000245831520590865	0.00232853368825371	0.137138502453477	0.00184268765741259	0.00833878514242183	0.00904903094718443	0.0792174195681632	0.106875649257056	1.32604454281491	0.676576999588244	11.0422698868356	11.0437437548007	11.0444996169972	135	0.000198398579728172	9.75052521568158e-05	7.24348546674323e-05	-85.9712189649307	0.500075366767949
2.32604695687455	2.34474247757611	1.14207650086665	1.85722719616106	2.61139032398937	2.68440236314249	0.370303146042707	1.07242020435998	2.98787866728554	0.00135045655328632	0.987393383429589	0.991972733794596	6.89443453222533e-06	1.00067324012654	0.061750092616575	0.035129449884212	0.00398763571972809	0.43341055417644	0.00398756161857688	0.994678799045571	0.00837249982726359	0.00538855588964921	0.794795728530423	1.02111783393829e-06	2.6363565507791e-07	3.72284368542037	0.812320052529471	0.0085157236229869	0.128272591398617	0.00534576731101035	0.00027703209281834	0.00376929688074196	0.135667384716697	0.00205716577840178	0.0082127843084073	0.00985985046127946	0.0785324588206545	0.114444421522669	1.24449776994478	0.59677068893612	9.68136595630205	9.68249771672304	9.68303368978485	135	0.000195347890321461	0.000106296266245759	8.16265840036262e-05	-85.8087486747429	0.405045821488684
2.29087113480653	2.41265276946337	0.954486192920599	0.485767891924115	1.70707446107559	0.737065705182307	0.314231157569775	0.683425765890407	1.88177909202536	0.00134962838085478	0.987403845871131	0.991979197938559	6.89020759362241e-06	1.00067309363827	0.0693362363418112	0.0349450155141993	0.00398662924634659	0.428280614858408	0.00398658361625414	0.994681038584749	0.00836810541950853	0.00539129267411077	0.939615019862727	4.39211980498989e-06	2.82240251738025e-07	3.72171699503154	0.812085809532874	0.00751607061533724	0.130268314687099	0.00436831250751882	0.000241058571711554	0.00449868090088809	0.134914761388939	0.00181572068553393	0.00904039505246462	0.00953120072003747	0.083187350687264	0.11157383862788	1.35647269418272	0.709037622129783	9.67624516760477	9.676676094094	9.67721709352186	135	0.000215363583722365	0.00010272603891489	7.09268983220781e-05	-85.8124227627447	0.399899720191463
2.11813215453577	2.44410093568575	2.68774456823097	0.390692602975282	1.12864836514754	2.87330823513892	0.728331695169262	1.02505481520783	2.9610121263793	0.00138339905259156	0.986980822535973	0.991728359934856	7.06231629885534e-06	1.00067804266447	0.0673623157556344	0.0336576598612457	0.00402598776874032	0.457568370601878	0.00402595970323543	0.994602374159458	0.00853326781795211	0.00540213685078729	0.870819953727485	9.7274809928295e-07	1.4429913861826e-07	3.6783014546522	0.80213483447755	0.00834152653190294	0.119128924116654	0.00976464932240373	0.000274273743402456	0.00199434925908313	0.137484708248169	0.00203308858110861	0.0086730311354201	0.0092286813632302	0.0811403591048706	0.108496625846824	1.78319090770475	1.41902667822627	9.45924800203413	9.449827527475	9.45016982702081	135	0.00020647519300467	9.94551996496256e-05	8.09054118959902e-05	-85.6643876842452	0.43763884986425
2.59822745908501	2.548524939892	2.44320206211277	1.58074844837084	1.16342027162471	2.94142614491031	0.450347656807583	0.723050807260512	1.85094134483865	0.00134262807695734	0.987491037822028	0.992030729882254	6.85453880401897e-06	1.00067206511073	0.0709044554397578	0.0360337182250508	0.00397841250303859	0.388063725734587	0.00397835071067728	0.994697309730093	0.00833390862209541	0.00565017079591106	0.827305214742444	7.17044863481943e-07	1.49677911481476e-07	3.87806191114912	0.845824688863429	0.00808477649395683	0.129573872629197	0.00470916866990435	0.000263181837565653	0.00419384501728211	0.135230052718254	0.00196197068395945	0.00877886752926154	0.00939777616133815	0.0817405277874822	0.110198584629725	1.61993557480285	1.07437644555893	10.506698849302	10.5024262726063	10.5030097728526	135	0.000209034149402413	0.000101284403637715	7.75562431091327e-05	-85.8435673602745	0.349283421627406
1.86405415553562	0.785716523193667	2.60941977042608	1.47034484407352	2.11893800486875	1.76908996366057	1.94845554473491	1.56484775616885	2.37886189944852	0.00131958386425516	0.987777512778029	0.992201069570914	6.73711396315703e-06	1.00066854829845	0.0191240200038694	0.0101596925792257	0.00395103526956465	0.499875619622426	0.00395104646386857	0.994752509776731	0.00821960589936291	0.00529372176344352	0.857928450772387	9.58915007782453e-07	1.58793524725747e-07	3.93576806063502	0.858892081644256	0.00742336645690128	0.118464945240605	0.01006472294891	0.000241230162560369	0.0017282788063337	0.137752940511116	0.00181123030233096	0.00730994362730697	0.00848204984070177	0.0729419146781388	0.101678780204701	1.31670969671669	0.666927254464585	10.829736708475	10.8315650490285	10.8322900508421	135	0.00017359355726411	9.13539435271189e-05	7.10702845114481e-05	-85.9472309454293	0.520689491871201
1.9904937922115	1.94638473168121	2.54300727489924	0.522237516266418	2.98288079443093	2.84148818797795	0.813567350337498	1.27672855711219	2.22209775475351	0.0013723199816377	0.987119991269083	0.991811017454811	7.00585710374604e-06	1.00067642032568	0.0494169587064022	0.0276846727005273	0.00401313043983401	0.449055433072216	0.00401310580669901	0.994628194616285	0.00847907654853572	0.00539497711998336	0.836318497566218	1.38631653473911e-06	2.71322613153723e-07	3.69329943783171	0.805606875150867	0.00905809209140649	0.121142460886687	0.00880460459933522	0.000300925784191122	0.00225131573607942	0.137224961039411	0.00220742876727006	0.00785046226139832	0.00946560006367858	0.0763288087406772	0.110601867897429	1.54629990585662	0.953871768530791	9.53228047885255	9.52796705861213	9.52837340441739	135	0.000186611675036441	0.000102028055438321	8.88651999025047e-05	-85.7125467099629	0.425708085539665
1.38225214889809	1.88661866281608	0.731321367839226	2.65534267306156	0.381431910295501	1.1411020401939	2.63246080837031	2.07888405160238	2.79301776080279	0.00140145992057509	0.986753186947545	0.991593411920634	7.15441453697759e-06	1.00068063924575	0.0443298439243817	0.0246512371513576	0.00404678501560026	0.5223987697412	0.00404678977943487	0.994560819251127	0.0086210328791371	0.00540666134274106	0.895336518129533	2.48928105858649e-07	2.9099240952886e-08	3.27565568322755	0.714798601009612	0.00751039180227722	0.110588935227985	0.0138714820007032	0.000244460069383984	0.00135876768277849	0.138131983175781	0.00183293840455293	0.00724953676010213	0.0087022245634337	0.0725444745555856	0.103689546753206	1.2388609580399	0.591607213321911	7.63432307282374	7.63427388967003	7.63451494111329	135	0.000172141359853227	9.37429228539929e-05	7.20344994654507e-05	-85.5866420137715	0.631738532330501
2.78854175796697	2.75683765519066	2.62924833754719	1.56424419274331	1.53083580325121	2.43813827121763	0.679696374187824	0.942071312751092	2.50916971917241	0.0013369922672192	0.987561246636968	0.992072474944608	6.82581833415338e-06	1.00067120600822	0.0719791478261948	0.0360801784375454	0.00397174533888721	0.381995829749167	0.00397169900845151	0.994710748233676	0.00830601702852831	0.00575804323554346	0.841061727469624	8.86389792357555e-07	1.67502958834604e-07	3.8830798233979	0.846825408065407	0.00723154294308534	0.127364387259944	0.00576725652658509	0.000232440089902869	0.00332210979195592	0.136118855592143	0.00175441274096837	0.00825841046271287	0.00869928302717983	0.0787658337233599	0.103933895907699	1.53604412579204	0.938411797388552	10.5303378112661	10.5275482280678	10.528168108206	135	0.000196454797808196	9.37017635341339e-05	6.84074624860087e-05	-85.8687574229589	0.342957791743332
2.37787362503136	2.02492968094433	1.57095225943923	1.16544462199686	0.864841889491252	2.91307918410737	0.608044610329426	1.04947698625982	2.85759154508463	0.00135811131662527	0.987297858198943	0.991916307841628	6.93344095751885e-06	1.00067435162409	0.0672327857497052	0.0324532268526521	0.0039965814499117	0.412940839317606	0.00399653130201765	0.994661117121395	0.00840977615236341	0.00546630780818615	0.831603949213703	9.19340389818517e-07	1.86161169732347e-07	3.80755288497058	0.830468316746267	0.00905412790640681	0.128735125742765	0.00512519129627294	0.000299864556678947	0.00377261022135848	0.135666675682935	0.00220191719483529	0.0104043044919123	0.0106550765581887	0.090173724992456	0.120834070204057	1.73412429357026	1.30178118881451	10.1262159337743	10.1197272327213	10.1202143838337	135	0.000248476929865175	0.000114958578904172	8.85240137211103e-05	-85.7748936647113	0.378746124173783
2.19164529288043	2.01541891389489	1.61835770024095	2.26810214180536	1.84699992150682	1.86510232181646	0.540796222340383	1.29180359768767	1.7038880730753	0.0013518079194334	0.98737654794077	0.991962892768199	6.90133068434317e-06	1.00067342719778	0.0520735259498557	0.0308044277195057	0.00398920664261561	0.424449172571101	0.00398914812818976	0.994675790452536	0.00837896425382677	0.00541723647200147	0.828084561526204	8.59327248460814e-07	1.78400712563899e-07	3.75729825429251	0.819749191264706	0.00936784242689349	0.127434188007608	0.00576130979055614	0.000310907146591318	0.00348854007557937	0.135959345074127	0.00227439894705201	0.00799675807412681	0.0101081002175866	0.0772266138484385	0.116343467236305	1.25158802022128	0.603326264726966	9.8586560932497	9.85871844661517	9.85924532019662	135	0.000190137985205323	0.000109004065029758	9.18035314988117e-05	-85.8027471530647	0.392720889860037
1.71723829480671	1.36599191041685	1.01759638146869	0.422375672749205	0.838703784857531	0.377994007244922	1.71610699199251	1.66500381497695	1.92616650185188	0.0013770310897056	0.987060978202212	0.991776280163124	7.02986552381086e-06	1.00067708448948	0.0325344363311095	0.0186814415820964	0.00401856832868677	0.494163673590538	0.0040185748750406	0.9946175410414	0.0085017600759682	0.00537689021300471	0.971457368214277	2.38743601845519e-06	7.01398145425669e-08	3.50410247205744	0.764640137679389	0.00806688086925514	0.118620066175349	0.0100038832749102	0.000264634772471804	0.00186796055706185	0.137612859888678	0.00196839871273533	0.00725678685427061	0.00904390297474026	0.0725937245803346	0.106798789503235	1.19885601467761	0.556157308240813	8.62254008046812	8.62341353909206	8.62379393456166	135	0.000172315460119763	9.74507112535646e-05	7.80437429012914e-05	-85.6920144475478	0.495139629106983
1.68828451087999	1.20887968428333	0.607266243570302	1.70265083693993	1.69322026705428	2.3786951102765	1.37724834048682	1.51968150684155	2.45698312928271	0.00139238248423835	0.986867763070964	0.991661497949998	7.1081299599299e-06	1.00067932488395	0.0358786382253493	0.0178392264397738	0.00403633609490575	0.511087237650508	0.00403633973223092	0.994581832253116	0.00857678176591652	0.00539488740112942	0.805562703146222	9.4333346551673e-07	2.27689467569542e-07	3.39050318731367	0.739802831261909	0.00798922283457658	0.117591345349581	0.0104997410857502	0.000261740049314031	0.00178365618767936	0.137698869477283	0.00194919769069084	0.00904324745640589	0.00974324900682094	0.0831694104934908	0.11296844122153	1.36883392073888	0.722682417310126	8.11860795224934	8.11753774082909	8.1178278965815	135	0.000215438368535535	0.000105047080995467	7.71791363971287e-05	-85.6255848342098	0.562653198564053
2.27404399179083	1.99993538027002	2.58500884402001	1.12489450022128	1.79783119770755	2.44434330313611	0.696354140176222	1.12034478235466	2.05592198312854	0.00135115732671115	0.987384758884811	0.991967898457042	6.89799947624109e-06	1.00067331680325	0.053001395270994	0.0289432431372254	0.00398842258472734	0.405080899714837	0.00398837886365767	0.994677483476357	0.00837558540430523	0.00551273211100944	0.842720514658657	1.02470029433763e-06	1.91241575273944e-07	3.82735092466638	0.834767692268451	0.00890173214009544	0.126458186943107	0.00622687685310083	0.000294352502078473	0.00315313784591356	0.136300430101022	0.00216581745768738	0.00821565729278991	0.0096024593868254	0.0785154260981682	0.111879636457421	1.53233387402635	0.932891763797487	10.2283877520853	10.2248440337435	10.2253754286796	135	0.000195422404328495	0.000103512087987005	8.68822696016872e-05	-85.8056413778143	0.369784082795159
2.18488456223196	2.08342217744205	1.18593736405986	2.42395219187015	0.702024293305755	1.75793226565481	0.455452573553016	0.938881341600224	2.62323817775902	0.00135433037749441	0.987345205232346	0.99194452050203	6.91415397289826e-06	1.00067378028151	0.0606804696277265	0.0301029538817094	0.00399213202476997	0.429370959406822	0.00399209638290463	0.994670132139714	0.00839105030454821	0.00539570842695888	0.859957089699354	6.40302426945221e-07	1.04271941051286e-07	3.71949398312713	0.811518413395154	0.00772717651540801	0.128678246952093	0.0051378391439193	0.000250002491580655	0.00371466980875797	0.135719142319448	0.00187404111526829	0.00908656930621776	0.0095390324562811	0.0834285255268609	0.111464123685435	1.47376524140633	0.850575406045557	9.66445821440447	9.6632746687933	9.66378716640081	135	0.000216483457417199	0.000102817745555598	7.36234375841619e-05	-85.7916048339724	0.401015885796895
1.43825718858071	2.37854556223071	0.378324343571992	0.998099701424894	1.89057855754404	2.2784234737668	1.78372636629458	1.67608960052598	2.58653141986119	0.00140789426573244	0.986671813575097	0.99154501871178	7.18722570697413e-06	1.00068156869473	0.0674150917282977	0.0347270933608295	0.00405416939417707	0.539158932897591	0.00405417336313558	0.994545939739274	0.00865238390389888	0.00541529094540577	0.810794995262146	1.05552685620672e-06	2.46313298229194e-07	3.20429189972858	0.699201868137239	0.00801380045288799	0.112116287167523	0.0131478801658638	0.000262760499407521	0.00145506581503475	0.138035648348581	0.00195580704741069	0.00893403685971368	0.00981662185579853	0.0825672459575267	0.113583513420368	1.36180127701322	0.71488595674387	7.34681269414707	7.34622460186249	7.3464269007651	135	0.000212794914413228	0.000105845315597864	7.74866911081974e-05	-85.5591880152608	0.696957875559463
2.10092087121459	1.86868472443119	0.327171103126274	1.55540460860616	1.84010691783976	2.78659799293723	1.00972733841721	1.16374878802902	1.89382306286782	0.00140159774803949	0.986751427709769	0.991592366582494	7.15512457133024e-06	1.00068065936781	0.0624122637490515	0.0298168734770895	0.00404694492136679	0.528449257621422	0.00404694976355428	0.99456049746991	0.00862171075535409	0.00540680315645539	0.772495343623517	1.24882002162715e-06	3.67782724183081e-07	3.28717508099048	0.717267743099576	0.00835835416854671	0.11878436485153	0.0099306616759224	0.000275408061225513	0.00188041528456182	0.137601489998573	0.00203973306560192	0.0104431541819105	0.0106640012868791	0.0903285071386514	0.120736846064346	1.41056741664993	0.770845598961704	7.68229040766705	7.68127755882081	7.68151465134501	135	0.000249429582371901	0.000115062681503246	8.1258783197378e-05	-85.5860465516988	0.64205204072734
